,GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,TEAM_ID_away,HOME_TEAM_WINS,HOME_TEAM_WIN_PCT,AWAY_TEAM_WIN_PCT,HOME_TEAM_K,AWAY_TEAM_K
0,2022-12-22,22200477,1610612740,1610612759,2022,1610612740,1610612759,1,0.613,0.323,-61.399999999999984,-54.16666666666666
1,2022-12-22,22200478,1610612762,1610612764,2022,1610612762,1610612764,1,0.543,0.364,-1.600000000000005,-34.20000000000001
2,2022-12-21,22200466,1610612739,1610612749,2022,1610612739,1610612749,1,0.667,0.71,21.733333333333327,46.96666666666666
3,2022-12-21,22200467,1610612755,1610612765,2022,1610612755,1610612765,1,0.6,0.235,41.733333333333334,13.833333333333332
4,2022-12-21,22200468,1610612737,1610612741,2022,1610612737,1610612741,0,0.5,0.419,1.4999999999999893,-12.566666666666656
5,2022-12-21,22200469,1610612738,1610612754,2022,1610612738,1610612754,0,0.688,0.5,45.356666666666655,-37.91000000000001
6,2022-12-21,22200470,1610612751,1610612744,2022,1610612751,1610612744,1,0.625,0.455,78.0,-105.5
7,2022-12-21,22200471,1610612752,1610612761,2022,1610612752,1610612761,0,0.563,0.438,31.433333333333323,8.666666666666654
8,2022-12-21,22200472,1610612745,1610612753,2022,1610612745,1610612753,0,0.29,0.364,-138.0,-108.25000000000001
9,2022-12-21,22200473,1610612750,1610612742,2022,1610612750,1610612742,0,0.5,0.5,-34.099999999999994,8.36666666666666
10,2022-12-21,22200474,1610612760,1610612757,2022,1610612760,1610612757,1,0.438,0.531,-69.50999999999999,-64.6
11,2022-12-21,22200475,1610612758,1610612747,2022,1610612758,1610612747,1,0.567,0.419,40.556666666666665,-6.5333333333333385
12,2022-12-21,22200476,1610612746,1610612766,2022,1610612746,1610612766,1,0.576,0.25,97.2,-37.1
13,2022-12-20,22200461,1610612765,1610612762,2022,1610612765,1610612762,0,0.242,0.529,13.833333333333341,-37.3
14,2022-12-20,22200462,1610612748,1610612741,2022,1610612748,1610612741,0,0.5,0.4,-81.87499999999999,36.833333333333336
15,2022-12-20,22200463,1610612752,1610612744,2022,1610612752,1610612744,1,0.581,0.469,31.833333333333346,-105.50000000000001
16,2022-12-20,22200464,1610612756,1610612764,2022,1610612756,1610612764,0,0.594,0.375,-14.733333333333334,-16.4
17,2022-12-20,22200465,1610612743,1610612763,2022,1610612743,1610612763,1,0.633,0.633,-34.73333333333333,-46.1
18,2022-12-19,22200452,1610612739,1610612762,2022,1610612739,1610612762,1,0.656,0.515,23.73333333333333,-38.1
19,2022-12-19,22200453,1610612755,1610612761,2022,1610612755,1610612761,1,0.586,0.419,-2.5766666666666884,-16.72333333333335
20,2022-12-19,22200454,1610612737,1610612753,2022,1610612737,1610612753,1,0.516,0.344,1.0899999999999963,-109.05
21,2022-12-19,22200455,1610612745,1610612759,2022,1610612745,1610612759,0,0.3,0.333,-137.20000000000002,-83.66666666666667
22,2022-12-19,22200456,1610612750,1610612742,2022,1610612750,1610612742,1,0.516,0.484,-36.400000000000006,12.766666666666662
23,2022-12-19,22200457,1610612740,1610612749,2022,1610612740,1610612749,0,0.6,0.733,-28.99999999999999,47.77666666666666
24,2022-12-19,22200458,1610612760,1610612757,2022,1610612760,1610612757,1,0.419,0.548,-70.71,-85.61000000000001
25,2022-12-19,22200459,1610612756,1610612747,2022,1610612756,1610612747,1,0.613,0.433,5.9666666666666615,-3.5333333333333314
26,2022-12-19,22200460,1610612758,1610612766,2022,1610612758,1610612766,0,0.552,0.258,40.56666666666667,-37.50000000000001
27,2022-12-18,22200445,1610612738,1610612753,2022,1610612738,1610612753,0,0.71,0.355,42.466666666666654,-108.24999999999999
28,2022-12-18,22200446,1610612754,1610612752,2022,1610612754,1610612752,0,0.484,0.567,-38.3,31.03333333333333
29,2022-12-18,22200447,1610612765,1610612751,2022,1610612765,1610612751,0,0.25,0.613,13.433333333333321,52.00000000000001
30,2022-12-18,22200448,1610612761,1610612744,2022,1610612761,1610612744,0,0.433,0.484,-12.533333333333339,-57.90000000000001
31,2022-12-18,22200449,1610612750,1610612741,2022,1610612750,1610612741,1,0.5,0.379,-35.600000000000016,36.83333333333334
32,2022-12-18,22200450,1610612743,1610612766,2022,1610612743,1610612766,1,0.621,0.233,-2.8333333333333286,-2.2000000000000064
33,2022-12-18,22200451,1610612747,1610612764,2022,1610612747,1610612764,1,0.448,0.355,-1.7333333333333343,-4.600000000000014
34,2022-12-17,22200438,1610612746,1610612764,2022,1610612746,1610612764,1,0.563,0.367,-17.0,-42.010000000000005
35,2022-12-17,22200439,1610612759,1610612748,2022,1610612759,1610612748,0,0.31,0.516,-70.86666666666667,-48.27499999999999
36,2022-12-17,22200440,1610612739,1610612742,2022,1610612739,1610612742,1,0.645,0.5,-0.46666666666667567,-39.03333333333333
37,2022-12-17,22200441,1610612745,1610612757,2022,1610612745,1610612757,0,0.31,0.567,-138.0,-95.29999999999998
38,2022-12-17,22200442,1610612749,1610612762,2022,1610612749,1610612762,1,0.724,0.531,-12.733333333333341,-10.800000000000002
39,2022-12-17,22200443,1610612760,1610612763,2022,1610612760,1610612763,1,0.4,0.655,-134.79999999999998,-51.49999999999999
40,2022-12-17,22200444,1610612756,1610612740,2022,1610612756,1610612740,1,0.6,0.621,-24.733333333333334,18.509999999999984
41,2022-12-16,22200428,1610612766,1610612737,2022,1610612766,1610612737,0,0.241,0.5,-32.699999999999996,-44.60000000000001
42,2022-12-16,22200429,1610612765,1610612758,2022,1610612765,1610612758,0,0.258,0.571,12.633333333333345,26.166666666666668
43,2022-12-16,22200430,1610612738,1610612753,2022,1610612738,1610612753,0,0.733,0.333,78.66666666666666,-118.75
44,2022-12-16,22200431,1610612739,1610612754,2022,1610612739,1610612754,1,0.633,0.5,24.133333333333336,-37.89999999999999
45,2022-12-16,22200432,1610612755,1610612744,2022,1610612755,1610612744,1,0.571,0.467,22.433333333333334,-89.80000000000001
46,2022-12-16,22200433,1610612761,1610612751,2022,1610612761,1610612751,0,0.448,0.6,-42.76666666666668,55.0
47,2022-12-16,22200434,1610612741,1610612752,2022,1610612741,1610612752,0,0.393,0.552,50.63333333333334,32.233333333333334
48,2022-12-16,22200435,1610612760,1610612750,2022,1610612760,1610612750,0,0.379,0.483,-122.30999999999999,-65.31
49,2022-12-16,22200436,1610612742,1610612757,2022,1610612742,1610612757,1,0.517,0.552,15.466666666666667,-64.2
50,2022-12-16,22200437,1610612747,1610612743,2022,1610612747,1610612743,1,0.429,0.607,31.366666666666664,-3.233333333333336
51,2022-12-15,22200424,1610612745,1610612748,2022,1610612745,1610612748,0,0.321,0.5,-121.8,-78.19999999999999
52,2022-12-15,22200425,1610612763,1610612749,2022,1610612763,1610612749,1,0.679,0.714,-51.099999999999994,-2.733333333333338
53,2022-12-15,22200426,1610612762,1610612740,2022,1610612762,1610612740,1,0.548,0.643,-36.61,-6.909999999999993
54,2022-12-15,22200427,1610612746,1610612756,2022,1610612746,1610612756,0,0.548,0.586,-51.50000000000002,-24.743333333333347
55,2022-12-14,22200414,1610612766,1610612765,2022,1610612766,1610612765,0,0.25,0.267,-61.599999999999994,-12.366666666666642
56,2022-12-14,22200415,1610612754,1610612744,2022,1610612754,1610612744,1,0.517,0.483,-38.70000000000002,-45.9
57,2022-12-14,22200416,1610612753,1610612737,2022,1610612753,1610612737,1,0.31,0.483,-117.95,-14.899999999999991
58,2022-12-14,22200417,1610612761,1610612758,2022,1610612761,1610612758,0,0.464,0.556,-12.533333333333342,26.15666666666668
59,2022-12-14,22200418,1610612741,1610612752,2022,1610612741,1610612752,0,0.407,0.536,25.633333333333354,-3.376666666666665
60,2022-12-14,22200419,1610612760,1610612748,2022,1610612760,1610612748,0,0.393,0.483,-91.5,-32.075
61,2022-12-14,22200420,1610612759,1610612757,2022,1610612759,1610612757,0,0.321,0.571,-67.67666666666665,-65.4
62,2022-12-14,22200421,1610612742,1610612739,2022,1610612742,1610612739,0,0.5,0.621,40.766666666666666,24.12333333333332
63,2022-12-14,22200422,1610612743,1610612764,2022,1610612743,1610612764,1,0.63,0.379,-2.833333333333332,-46.50000000000001
64,2022-12-14,22200423,1610612746,1610612750,2022,1610612746,1610612750,1,0.567,0.464,34.8,-29.899999999999995
65,2022-12-13,22200409,1610612755,1610612758,2022,1610612755,1610612758,1,0.556,0.538,22.03333333333333,27.766666666666666
66,2022-12-13,22200410,1610612749,1610612744,2022,1610612749,1610612744,1,0.741,0.5,21.36666666666666,-69.8
67,2022-12-13,22200411,1610612745,1610612756,2022,1610612745,1610612756,1,0.333,0.571,-118.79999999999998,-6.933333333333337
68,2022-12-13,22200412,1610612762,1610612740,2022,1610612762,1610612740,1,0.533,0.667,-10.8,18.900000000000006
69,2022-12-13,22200413,1610612747,1610612738,2022,1610612747,1610612738,0,0.407,0.759,5.566666666666656,14.099999999999998
70,2022-12-12,22200402,1610612754,1610612748,2022,1610612754,1610612748,0,0.5,0.464,-39.110000000000014,1.5250000000000057
71,2022-12-12,22200403,1610612764,1610612751,2022,1610612764,1610612751,0,0.393,0.586,-47.70000000000001,45.19
72,2022-12-12,22200404,1610612763,1610612737,2022,1610612763,1610612737,1,0.667,0.5,-111.0,-77.9
73,2022-12-12,22200405,1610612742,1610612760,2022,1610612742,1610612760,1,0.519,0.407,44.86666666666666,-87.5
74,2022-12-12,22200406,1610612759,1610612739,2022,1610612759,1610612739,1,0.333,0.607,-66.56666666666668,24.133333333333333
75,2022-12-12,22200407,1610612757,1610612750,2022,1610612757,1610612750,1,0.556,0.481,-61.400000000000006,-6.399999999999994
76,2022-12-12,22200408,1610612746,1610612738,2022,1610612746,1610612738,1,0.552,0.75,62.400000000000006,39.89999999999999
77,2022-12-11,22200395,1610612740,1610612756,2022,1610612740,1610612756,1,0.692,0.593,-6.109999999999996,-34.53333333333334
78,2022-12-11,22200396,1610612765,1610612747,2022,1610612765,1610612747,0,0.241,0.423,13.033333333333337,30.56666666666666
79,2022-12-11,22200397,1610612752,1610612758,2022,1610612752,1610612758,1,0.519,0.56,20.433333333333323,-8.14333333333332
80,2022-12-11,22200398,1610612753,1610612761,2022,1610612753,1610612761,1,0.286,0.481,-109.05,3.066666666666652
81,2022-12-11,22200399,1610612755,1610612766,2022,1610612755,1610612766,1,0.538,0.259,42.13333333333334,-65.00000000000001
82,2022-12-11,22200400,1610612737,1610612741,2022,1610612737,1610612741,1,0.519,0.423,-39.900000000000006,4.213333333333342
83,2022-12-11,22200401,1610612745,1610612749,2022,1610612745,1610612749,1,0.308,0.731,-121.39999999999999,33.76666666666666
84,2022-12-10,22200387,1610612748,1610612759,2022,1610612748,1610612759,0,0.444,0.308,1.524999999999995,-66.16666666666666
85,2022-12-10,22200388,1610612754,1610612751,2022,1610612754,1610612751,0,0.519,0.571,-38.30000000000001,-103.50000000000003
86,2022-12-10,22200389,1610612764,1610612746,2022,1610612764,1610612746,0,0.407,0.536,-98.00000000000001,39.4
87,2022-12-10,22200390,1610612739,1610612760,2022,1610612739,1610612760,1,0.63,0.423,-23.666666666666664,-91.5
88,2022-12-10,22200391,1610612741,1610612742,2022,1610612741,1610612742,1,0.44,0.5,36.83333333333334,6.866666666666662
89,2022-12-10,22200392,1610612744,1610612738,2022,1610612744,1610612738,1,0.519,0.778,-45.10000000000001,32.66666666666666
90,2022-12-10,22200393,1610612743,1610612762,2022,1610612743,1610612762,1,0.615,0.517,-3.633333333333333,-93.1
91,2022-12-10,22200394,1610612757,1610612750,2022,1610612757,1610612750,1,0.538,0.5,-65.79999999999998,-7.20999999999999
92,2022-12-09,22200377,1610612766,1610612752,2022,1610612766,1610612752,0,0.269,0.5,-66.20000000000002,21.23333333333334
93,2022-12-09,22200378,1610612754,1610612764,2022,1610612754,1610612764,1,0.538,0.423,-37.89,-16.00999999999999
94,2022-12-09,22200379,1610612753,1610612761,2022,1610612753,1610612761,1,0.259,0.5,-109.05999999999999,3.0666666666666664
95,2022-12-09,22200380,1610612751,1610612737,2022,1610612751,1610612737,1,0.556,0.5,43.3,-44.400000000000006
96,2022-12-09,22200381,1610612739,1610612758,2022,1610612739,1610612758,0,0.615,0.583,9.333333333333321,-11.999999999999996
97,2022-12-09,22200382,1610612755,1610612747,2022,1610612755,1610612747,1,0.52,0.4,-25.966666666666672,4.756666666666657
98,2022-12-09,22200383,1610612763,1610612765,2022,1610612763,1610612765,1,0.654,0.25,-51.1,13.033333333333331
99,2022-12-09,22200384,1610612740,1610612756,2022,1610612740,1610612756,1,0.68,0.615,18.1,23.966666666666665
100,2022-12-09,22200385,1610612762,1610612750,2022,1610612762,1610612750,0,0.536,0.52,-37.00000000000001,11.599999999999998
101,2022-12-09,22200386,1610612742,1610612749,2022,1610612742,1610612749,0,0.52,0.76,78.96666666666665,32.956666666666656
102,2022-12-08,22200374,1610612748,1610612746,2022,1610612748,1610612746,1,0.462,0.519,-32.87500000000001,9.390000000000002
103,2022-12-08,22200375,1610612759,1610612745,2022,1610612759,1610612745,1,0.28,0.28,-83.57666666666668,-127.8
104,2022-12-08,22200376,1610612757,1610612743,2022,1610612757,1610612743,0,0.52,0.6,-65.40000000000002,-3.2333333333333343
105,2022-12-07,22200363,1610612753,1610612746,2022,1610612753,1610612746,1,0.231,0.538,-134.04999999999998,-21.999999999999993
106,2022-12-07,22200364,1610612751,1610612766,2022,1610612751,1610612766,1,0.538,0.28,29.49,-65.4
107,2022-12-07,22200365,1610612752,1610612737,2022,1610612752,1610612737,1,0.48,0.52,31.833333333333318,-21.409999999999997
108,2022-12-07,22200366,1610612761,1610612747,2022,1610612761,1610612747,1,0.52,0.417,-7.833333333333339,-3.5333333333333385
109,2022-12-07,22200367,1610612741,1610612764,2022,1610612741,1610612764,1,0.417,0.44,36.42333333333333,-16.009999999999998
110,2022-12-07,22200368,1610612763,1610612760,2022,1610612763,1610612760,1,0.64,0.44,-50.69999999999999,-120.00999999999998
111,2022-12-07,22200369,1610612749,1610612758,2022,1610612749,1610612758,1,0.75,0.565,33.76666666666665,22.690000000000005
112,2022-12-07,22200370,1610612750,1610612754,2022,1610612750,1610612754,1,0.5,0.52,12.000000000000005,-37.500000000000014
113,2022-12-07,22200371,1610612740,1610612765,2022,1610612740,1610612765,1,0.667,0.259,2.1999999999999993,13.433333333333332
114,2022-12-07,22200372,1610612762,1610612744,2022,1610612762,1610612744,1,0.556,0.5,-30.700000000000003,-90.62
115,2022-12-07,22200373,1610612756,1610612738,2022,1610612756,1610612738,0,0.64,0.808,24.366666666666653,31.06666666666666
116,2022-12-06,22200360,1610612739,1610612747,2022,1610612739,1610612747,1,0.64,0.435,35.43333333333332,51.466666666666654
117,2022-12-06,22200361,1610612748,1610612765,2022,1610612748,1610612765,0,0.44,0.269,-45.17500000000002,13.033333333333337
118,2022-12-06,22200362,1610612743,1610612742,2022,1610612743,1610612742,0,0.583,0.542,-2.8333333333333357,78.56666666666666
119,2022-12-05,22200352,1610612766,1610612746,2022,1610612766,1610612746,0,0.292,0.56,-50.06666666666666,61.99000000000001
120,2022-12-05,22200353,1610612753,1610612749,2022,1610612753,1610612749,0,0.2,0.739,-124.44999999999997,-23.23333333333335
121,2022-12-05,22200354,1610612737,1610612760,2022,1610612737,1610612760,0,0.542,0.458,-22.600000000000012,-91.50000000000001
122,2022-12-05,22200355,1610612761,1610612738,2022,1610612761,1610612738,0,0.5,0.8,-9.433333333333337,-3.0333333333333217
123,2022-12-05,22200356,1610612745,1610612755,2022,1610612745,1610612755,1,0.292,0.5,-171.80000000000004,-8.376666666666658
124,2022-12-05,22200357,1610612763,1610612748,2022,1610612763,1610612748,1,0.625,0.458,-107.19999999999999,-16.799999999999997
125,2022-12-05,22200358,1610612742,1610612756,2022,1610612742,1610612756,1,0.522,0.667,79.36666666666666,-22.400000000000006
126,2022-12-05,22200359,1610612744,1610612754,2022,1610612744,1610612754,0,0.52,0.542,-69.41000000000001,-146.6
127,2022-12-04,22200344,1610612740,1610612743,2022,1610612740,1610612743,1,0.652,0.609,3.4000000000000057,-30.23333333333335
128,2022-12-04,22200345,1610612759,1610612756,2022,1610612759,1610612756,0,0.25,0.696,-112.36666666666667,-22.40000000000001
129,2022-12-04,22200346,1610612751,1610612738,2022,1610612751,1610612738,0,0.52,0.792,14.080000000000002,27.26666666666667
130,2022-12-04,22200347,1610612765,1610612763,2022,1610612765,1610612763,0,0.24,0.609,12.633333333333345,-78.8
131,2022-12-04,22200348,1610612752,1610612739,2022,1610612752,1610612739,1,0.458,0.625,31.83333333333333,5.766666666666676
132,2022-12-04,22200349,1610612764,1610612747,2022,1610612764,1610612747,0,0.458,0.455,-16.000000000000007,62.566666666666656
133,2022-12-04,22200350,1610612758,1610612741,2022,1610612758,1610612741,1,0.591,0.391,40.16666666666667,37.233333333333334
134,2022-12-04,22200351,1610612757,1610612754,2022,1610612757,1610612754,1,0.542,0.522,-64.60000000000001,-94.0
135,2022-12-03,22200337,1610612752,1610612742,2022,1610612752,1610612742,0,0.435,0.5,32.633333333333326,16.07666666666666
136,2022-12-03,22200338,1610612746,1610612758,2022,1610612746,1610612758,0,0.542,0.571,-25.400000000000013,40.96666666666667
137,2022-12-03,22200339,1610612766,1610612749,2022,1610612766,1610612749,0,0.304,0.727,-65.8,-68.32333333333334
138,2022-12-03,22200340,1610612761,1610612753,2022,1610612761,1610612753,1,0.522,0.208,8.66666666666667,-123.24999999999999
139,2022-12-03,22200341,1610612750,1610612760,2022,1610612750,1610612760,0,0.478,0.435,11.190000000000012,-70.31000000000003
140,2022-12-03,22200342,1610612744,1610612745,2022,1610612744,1610612745,1,0.542,0.261,-12.600000000000001,-150.99999999999997
141,2022-12-03,22200343,1610612762,1610612757,2022,1610612762,1610612757,0,0.538,0.522,-27.300000000000015,-94.09999999999998
142,2022-12-02,22200326,1610612766,1610612764,2022,1610612766,1610612764,1,0.318,0.478,-49.66666666666666,-15.600000000000005
143,2022-12-02,22200327,1610612737,1610612743,2022,1610612737,1610612743,1,0.565,0.636,-52.91000000000001,-30.633333333333347
144,2022-12-02,22200328,1610612738,1610612748,2022,1610612738,1610612748,0,0.783,0.478,41.59,-41.40000000000001
145,2022-12-02,22200329,1610612751,1610612761,2022,1610612751,1610612761,1,0.542,0.5,29.900000000000006,7.856666666666666
146,2022-12-02,22200330,1610612739,1610612753,2022,1610612739,1610612753,1,0.652,0.217,24.966666666666665,-124.85000000000001
147,2022-12-02,22200331,1610612749,1610612747,2022,1610612749,1610612747,0,0.714,0.429,29.166666666666657,30.066666666666645
148,2022-12-02,22200332,1610612763,1610612755,2022,1610612763,1610612755,1,0.591,0.522,-51.1,21.033333333333342
149,2022-12-02,22200333,1610612759,1610612740,2022,1610612759,1610612740,0,0.261,0.636,-113.16666666666667,2.2000000000000064
150,2022-12-02,22200334,1610612756,1610612745,2022,1610612756,1610612745,0,0.682,0.273,-22.40000000000001,-121.40000000000002
151,2022-12-02,22200335,1610612762,1610612754,2022,1610612762,1610612754,1,0.56,0.545,-26.10000000000001,-38.30000000000001
152,2022-12-02,22200336,1610612744,1610612741,2022,1610612744,1610612741,1,0.522,0.409,-36.5,51.43333333333333
153,2022-12-01,22200325,1610612765,1610612742,2022,1610612765,1610612742,1,0.25,0.476,-11.56666666666666,21.76666666666665
154,2022-11-30,22200312,1610612739,1610612755,2022,1610612739,1610612755,1,0.636,0.545,16.433333333333326,21.03333333333333
155,2022-11-30,22200313,1610612753,1610612737,2022,1610612753,1610612737,0,0.227,0.545,-95.48333333333332,-13.700000000000003
156,2022-11-30,22200314,1610612738,1610612748,2022,1610612738,1610612748,1,0.818,0.455,66.6,-63.50000000000001
157,2022-11-30,22200315,1610612751,1610612764,2022,1610612751,1610612764,1,0.522,0.5,0.5999999999999979,-16.000000000000004
158,2022-11-30,22200316,1610612752,1610612749,2022,1610612752,1610612749,0,0.455,0.75,31.83333333333333,-3.8333333333333375
159,2022-11-30,22200317,1610612750,1610612763,2022,1610612750,1610612763,1,0.5,0.571,-7.599999999999994,-51.1
160,2022-11-30,22200318,1610612740,1610612761,2022,1610612740,1610612761,1,0.619,0.524,-36.999999999999986,9.06666666666666
161,2022-11-30,22200319,1610612760,1610612759,2022,1610612760,1610612759,1,0.409,0.273,-121.2,-88.67666666666668
162,2022-11-30,22200320,1610612743,1610612745,2022,1610612743,1610612745,1,0.667,0.238,-29.863333333333326,-121.00999999999998
163,2022-11-30,22200321,1610612756,1610612741,2022,1610612756,1610612741,1,0.714,0.429,-7.033333333333324,51.033333333333346
164,2022-11-30,22200322,1610612762,1610612746,2022,1610612762,1610612746,1,0.542,0.565,-26.099999999999994,-25.4
165,2022-11-30,22200323,1610612758,1610612754,2022,1610612758,1610612754,1,0.55,0.571,25.366666666666664,-38.3
166,2022-11-30,22200324,1610612747,1610612757,2022,1610612747,1610612757,1,0.4,0.5,63.76666666666666,-93.3
167,2022-11-29,22200309,1610612765,1610612752,2022,1610612765,1610612752,0,0.217,0.476,-11.16666666666666,43.233333333333334
168,2022-11-29,22200310,1610612742,1610612744,2022,1610612742,1610612744,1,0.5,0.5,47.156666666666666,-36.52
169,2022-11-29,22200311,1610612757,1610612746,2022,1610612757,1610612746,0,0.524,0.591,-52.099999999999994,-22.790000000000013
170,2022-11-28,22200299,1610612755,1610612737,2022,1610612755,1610612737,1,0.571,0.524,21.82333333333334,15.800000000000008
171,2022-11-28,22200300,1610612764,1610612750,2022,1610612764,1610612750,1,0.524,0.476,-4.200000000000003,4.200000000000007
172,2022-11-28,22200301,1610612738,1610612766,2022,1610612738,1610612766,1,0.81,0.286,4.999999999999994,-49.66666666666667
173,2022-11-28,22200302,1610612751,1610612753,2022,1610612751,1610612753,1,0.5,0.238,32.99999999999999,-138.98333333333338
174,2022-11-28,22200303,1610612761,1610612739,2022,1610612761,1610612739,1,0.55,0.619,9.466666666666665,5.9333333333333265
175,2022-11-28,22200304,1610612740,1610612760,2022,1610612740,1610612760,1,0.6,0.381,-68.19999999999999,-88.30000000000001
176,2022-11-28,22200305,1610612743,1610612745,2022,1610612743,1610612745,1,0.65,0.25,-29.833333333333336,-121.0
177,2022-11-28,22200306,1610612762,1610612741,2022,1610612762,1610612741,0,0.522,0.45,-26.900000000000002,50.63333333333334
178,2022-11-28,22200307,1610612758,1610612756,2022,1610612758,1610612756,0,0.526,0.7,24.95666666666667,-7.433333333333334
179,2022-11-28,22200308,1610612747,1610612754,2022,1610612747,1610612754,0,0.368,0.6,62.16666666666666,-37.900000000000006
180,2022-11-27,22200290,1610612751,1610612757,2022,1610612751,1610612757,1,0.476,0.55,33.39,-51.70000000000002
181,2022-11-27,22200291,1610612750,1610612744,2022,1610612750,1610612744,0,0.5,0.524,3.0,-36.099999999999994
182,2022-11-27,22200292,1610612746,1610612754,2022,1610612746,1610612754,1,0.571,0.579,28.19999999999999,-37.900000000000006
183,2022-11-27,22200293,1610612737,1610612748,2022,1610612737,1610612748,0,0.55,0.476,1.8999999999999773,-81.4
184,2022-11-27,22200294,1610612738,1610612764,2022,1610612738,1610612764,1,0.8,0.5,23.56666666666667,-39.400000000000006
185,2022-11-27,22200295,1610612765,1610612739,2022,1610612765,1610612739,0,0.227,0.65,-39.16666666666666,-12.023333333333333
186,2022-11-27,22200296,1610612752,1610612763,2022,1610612752,1610612763,0,0.45,0.6,42.833333333333336,-51.51
187,2022-11-27,22200297,1610612753,1610612755,2022,1610612753,1610612755,0,0.25,0.55,-134.88333333333333,-28.866666666666667
188,2022-11-27,22200298,1610612749,1610612742,2022,1610612749,1610612742,1,0.737,0.474,-2.643333333333338,39.46666666666666
189,2022-11-26,22200286,1610612761,1610612742,2022,1610612761,1610612742,1,0.526,0.5,-27.13333333333334,68.64666666666666
190,2022-11-26,22200287,1610612745,1610612760,2022,1610612745,1610612760,1,0.263,0.4,-129.00000000000003,-87.9
191,2022-11-26,22200288,1610612759,1610612747,2022,1610612759,1610612747,0,0.286,0.389,-79.86666666666667,30.66666666666666
192,2022-11-26,22200289,1610612756,1610612762,2022,1610612756,1610612762,1,0.684,0.545,-7.433333333333348,-26.9
193,2022-11-25,22200272,1610612766,1610612750,2022,1610612766,1610612750,1,0.3,0.526,-65.39999999999999,27.39
194,2022-11-25,22200273,1610612753,1610612755,2022,1610612753,1610612755,0,0.263,0.526,-135.28333333333333,-30.066666666666674
195,2022-11-25,22200274,1610612752,1610612757,2022,1610612752,1610612757,0,0.474,0.579,-36.433333333333316,-91.1
196,2022-11-25,22200275,1610612738,1610612758,2022,1610612738,1610612758,1,0.789,0.556,68.19999999999999,41.36666666666667
197,2022-11-25,22200276,1610612754,1610612751,2022,1610612754,1610612751,1,0.611,0.45,-38.31000000000001,32.99
198,2022-11-25,22200277,1610612748,1610612764,2022,1610612748,1610612764,1,0.45,0.526,-94.8,-30.8
199,2022-11-25,22200278,1610612745,1610612737,2022,1610612745,1610612737,1,0.222,0.579,-151.00000000000003,-23.200000000000006
200,2022-11-25,22200279,1610612763,1610612740,2022,1610612763,1610612740,1,0.579,0.579,-69.1,2.5000000000000107
201,2022-11-25,22200280,1610612749,1610612739,2022,1610612749,1610612739,1,0.722,0.632,-27.023333333333348,-15.533333333333337
202,2022-11-25,22200281,1610612760,1610612741,2022,1610612760,1610612741,1,0.421,0.421,-113.30000000000001,25.63333333333333
203,2022-11-25,22200282,1610612759,1610612747,2022,1610612759,1610612747,0,0.3,0.353,-96.56666666666668,62.16666666666667
204,2022-11-25,22200283,1610612756,1610612765,2022,1610612756,1610612765,1,0.667,0.238,0.5666666666666558,-59.300000000000004
205,2022-11-25,22200284,1610612744,1610612762,2022,1610612744,1610612762,1,0.5,0.571,-12.609999999999992,-27.700000000000003
206,2022-11-25,22200285,1610612746,1610612743,2022,1610612746,1610612743,0,0.55,0.632,29.0,-29.83333333333333
207,2022-11-23,22200260,1610612766,1610612755,2022,1610612766,1610612755,1,0.263,0.5,-16.066666666666663,-25.96666666666667
208,2022-11-23,22200261,1610612739,1610612757,2022,1610612739,1610612757,1,0.667,0.556,-12.333333333333336,-52.500000000000014
209,2022-11-23,22200262,1610612754,1610612750,2022,1610612754,1610612750,0,0.588,0.556,-38.30000000000001,50.33333333333333
210,2022-11-23,22200263,1610612737,1610612758,2022,1610612737,1610612758,1,0.611,0.588,1.9000000000000057,40.56666666666666
211,2022-11-23,22200264,1610612738,1610612742,2022,1610612738,1610612742,1,0.778,0.529,67.4,43.06666666666665
212,2022-11-23,22200265,1610612748,1610612764,2022,1610612748,1610612764,1,0.421,0.556,-94.80000000000001,-66.19999999999999
213,2022-11-23,22200266,1610612761,1610612751,2022,1610612761,1610612751,0,0.5,0.474,-63.23333333333334,4.7000000000000055
214,2022-11-23,22200267,1610612749,1610612741,2022,1610612749,1610612741,0,0.706,0.444,19.876666666666665,27.633333333333336
215,2022-11-23,22200268,1610612760,1610612743,2022,1610612760,1610612743,0,0.389,0.611,-112.9,-90.73333333333332
216,2022-11-23,22200269,1610612759,1610612740,2022,1610612759,1610612740,0,0.316,0.611,-72.06666666666668,2.899999999999995
217,2022-11-23,22200270,1610612762,1610612765,2022,1610612762,1610612765,0,0.6,0.25,-27.30000000000001,-35.66666666666667
218,2022-11-23,22200271,1610612744,1610612746,2022,1610612744,1610612746,1,0.474,0.579,-36.49999999999999,28.599999999999987
219,2022-11-22,22200256,1610612755,1610612751,2022,1610612755,1610612751,1,0.529,0.444,-25.96666666666667,32.58
220,2022-11-22,22200257,1610612763,1610612758,2022,1610612763,1610612758,0,0.556,0.625,-50.699999999999996,40.16666666666666
221,2022-11-22,22200258,1610612743,1610612765,2022,1610612743,1610612765,0,0.588,0.211,-19.93333333333333,-35.66666666666667
222,2022-11-22,22200259,1610612756,1610612747,2022,1610612756,1610612747,1,0.647,0.313,0.9666666666666544,7.866666666666669
